type    ,id          ,properties.mag     ,properties.place                                  ,properties.time ,properties.updated ,properties.tz ,properties.url                                                ,properties.detail                                                                   ,properties.felt ,properties.cdi ,properties.mmi ,properties.alert ,properties.status ,properties.tsunami ,properties.sig ,properties.net ,properties.code ,properties.ids                           ,properties.sources ,properties.types                                                                                   ,properties.nst ,properties.dmin ,properties.rms ,properties.gap ,properties.magType ,properties.type ,properties.title                                          ,geometry.type ,generated     ,url                                                                                                     ,title            ,status ,api    ,count ,geometry.coordinates.longitude ,geometry.coordinates.latitude ,geometry.coordinates.depth ,properties.time.datetime ,properties.updated.datetime ,metadata.generated.datetime
Feature ,ci40153783  ,1.18               ,"12km ENE of Indio, CA"                           ,  1672899207440 ,     1672899420387 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153783  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153783&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            21 ,ci             ,40153783        ,",ci40153783,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          28.0 ,  0.09763       ,  0.2          ,         95.0  ,ml                 ,earthquake      ,"M 1.2 - 12km ENE of Indio, CA"                           ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-116.1066667                   ,33.7771667                    ,5.2                        ,2023-01-05 06:13:27.440  ,2023-01-05 06:17:00.387     ,2023-01-07 15:00:34
Feature ,ak0238dbz73 ,1.4                ,"62 km ENE of Cantwell, Alaska"                   ,  1672899152479 ,     1672899259390 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238dbz73 ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238dbz73&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            30 ,ak             ,0238dbz73       ,",ak0238dbz73,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.59         ,               ,ml                 ,earthquake      ,"M 1.4 - 62 km ENE of Cantwell, Alaska"                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-147.7366                      ,63.5267                       ,16.8                       ,2023-01-05 06:12:32.479  ,2023-01-05 06:14:19.390     ,2023-01-07 15:00:34
Feature ,ci40153775  ,1.46               ,"12km WNW of Calipatria, CA"                      ,  1672899001510 ,     1672899206331 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153775  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153775&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            33 ,ci             ,40153775        ,",ci40153775,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          20.0 ,  0.01569       ,  0.15         ,         56.0  ,ml                 ,earthquake      ,"M 1.5 - 12km WNW of Calipatria, CA"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-115.6331667                   ,33.1701667                    ,3.12                       ,2023-01-05 06:10:01.510  ,2023-01-05 06:13:26.331     ,2023-01-07 15:00:34
Feature ,ci40153767  ,1.73               ,"12km WNW of Calipatria, CA"                      ,  1672898861740 ,     1672899067677 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153767  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153767&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            46 ,ci             ,40153767        ,",ci40153767,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          26.0 ,  0.01693       ,  0.15         ,         56.0  ,ml                 ,earthquake      ,"M 1.7 - 12km WNW of Calipatria, CA"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-115.6303333                   ,33.1658333                    ,3.42                       ,2023-01-05 06:07:41.740  ,2023-01-05 06:11:07.677     ,2023-01-07 15:00:34
Feature ,nc73828936  ,1.13               ,"7km NW of The Geysers, CA"                       ,  1672898809540 ,     1672900811528 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nc73828936  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73828936&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            20 ,nc             ,73828936        ,",nc73828936,"                           ,",nc,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,           7.0 ,  0.00545       ,  0.01         ,        116.0  ,md                 ,earthquake      ,"M 1.1 - 7km NW of The Geysers, CA"                       ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-122.8043365                   ,38.8264999                    ,1.8                        ,2023-01-05 06:06:49.540  ,2023-01-05 06:40:11.528     ,2023-01-07 15:00:34
Feature ,ci40153759  ,1.25               ,"12km WNW of Calipatria, CA"                      ,  1672898192990 ,     1672898401151 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153759  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153759&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            24 ,ci             ,40153759        ,",ci40153759,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          14.0 ,  0.01456       ,  0.15         ,         86.0  ,ml                 ,earthquake      ,"M 1.3 - 12km WNW of Calipatria, CA"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-115.6293333                   ,33.1685                       ,3.03                       ,2023-01-05 05:56:32.990  ,2023-01-05 06:00:01.151     ,2023-01-07 15:00:34
Feature ,us7000j28c  ,4.6                ,"134 km W of Bhamo, Myanmar"                      ,  1672897885239 ,     1672900059040 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j28c  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j28c&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,           326 ,us             ,7000j28c        ,",us7000j28c,"                           ,",us,"             ,",origin,phase-data,"                                                                              ,          46.0 ,  3.511         ,  0.48         ,         62.0  ,mb                 ,earthquake      ,"M 4.6 - 134 km W of Bhamo, Myanmar"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,95.9162                        ,24.1399                       ,12.642                     ,2023-01-05 05:51:25.239  ,2023-01-05 06:27:39.040     ,2023-01-07 15:00:34
Feature ,hv73295517  ,2.1500001          ,"11 km E of P?hala, Hawaii"                       ,  1672897719830 ,     1672897910900 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73295517  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73295517&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            71 ,hv             ,73295517        ,",hv73295517,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          14.0 ,                ,  0.0599999987 ,        210.0  ,md                 ,earthquake      ,"M 2.2 - 11 km E of P?hala, Hawaii"                       ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.370498657227              ,19.1905002593994              ,34.9000015258789           ,2023-01-05 05:48:39.830  ,2023-01-05 05:51:50.900     ,2023-01-07 15:00:34
Feature ,hv73295512  ,2.17               ,"9 km ENE of P?hala, Hawaii"                      ,  1672897466660 ,     1672897796670 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73295512  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73295512&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            72 ,hv             ,73295512        ,",hv73295512,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          39.0 ,                ,  0.180000007  ,        141.0  ,ml                 ,earthquake      ,"M 2.2 - 9 km ENE of P?hala, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.398498535156              ,19.2318325042725              ,29.7800006866455           ,2023-01-05 05:44:26.660  ,2023-01-05 05:49:56.670     ,2023-01-07 15:00:34
Feature ,hv73295507  ,2.41               ,"5 km S of P?hala, Hawaii"                        ,  1672897444460 ,     1672897778430 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73295507  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73295507&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            89 ,hv             ,73295507        ,",hv73295507,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          23.0 ,                ,  0.150000006  ,        215.0  ,ml                 ,earthquake      ,"M 2.4 - 5 km S of P?hala, Hawaii"                        ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.486831665039              ,19.1520004272461              ,33.9500007629395           ,2023-01-05 05:44:04.460  ,2023-01-05 05:49:38.430     ,2023-01-07 15:00:34
Feature ,av91743071  ,0.35               ,"81 km NNW of Karluk, Alaska"                     ,  1672897339250 ,     1673035547560 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/av91743071  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91743071&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             2 ,av             ,91743071        ,",av91743071,"                           ,",av,"             ,",origin,phase-data,"                                                                              ,           7.0 ,                ,  0.09         ,        124.0  ,ml                 ,earthquake      ,"M 0.4 - 81 km NNW of Karluk, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.082166666667              ,58.225                        ,4.25                       ,2023-01-05 05:42:19.250  ,2023-01-06 20:05:47.560     ,2023-01-07 15:00:34
Feature ,nn00854547  ,0.6                ,"17 km NNW of Sutcliffe, Nevada"                  ,  1672896132311 ,     1672939107033 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854547  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854547&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             6 ,nn             ,00854547        ,",nn00854547,"                           ,",nn,"             ,",origin,phase-data,"                                                                              ,           3.0 ,  0.088         ,  0.0902       ,        192.74 ,ml                 ,earthquake      ,"M 0.6 - 17 km NNW of Sutcliffe, Nevada"                  ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-119.657                       ,40.1035                       ,15.1                       ,2023-01-05 05:22:12.311  ,2023-01-05 17:18:27.033     ,2023-01-07 15:00:34
Feature ,ak0238crvyn ,1.5                ,"23 km SSW of Tatitlek, Alaska"                   ,  1672895939357 ,     1672896110100 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238crvyn ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238crvyn&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            35 ,ak             ,0238crvyn       ,",ak0238crvyn,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.46         ,               ,ml                 ,earthquake      ,"M 1.5 - 23 km SSW of Tatitlek, Alaska"                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-146.8449                      ,60.6673                       ,16.7                       ,2023-01-05 05:18:59.357  ,2023-01-05 05:21:50.100     ,2023-01-07 15:00:34
Feature ,nm60504906  ,1.98               ,"5 km ENE of Steele, Missouri"                    ,  1672895758320 ,     1672929818320 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nm60504906  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60504906&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            60 ,nm             ,60504906        ,",nm60504906,"                           ,",nm,"             ,",origin,phase-data,"                                                                              ,          32.0 ,  0.05736       ,  0.07         ,         40.0  ,md                 ,earthquake      ,"M 2.0 - 5 km ENE of Steele, Missouri"                    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-89.7661666666667              ,36.0956666666667              ,8.91                       ,2023-01-05 05:15:58.320  ,2023-01-05 14:43:38.320     ,2023-01-07 15:00:34
Feature ,us7000j285  ,4.7                ,"66 km E of Katanning, Australia"                 ,  1672895538498 ,     1673029449050 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j285  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j285&format=geojson  ,            4.0 ,           6.6 ,               ,                 ,reviewed          ,                 0 ,           342 ,us             ,7000j285        ,",us7000j285,"                           ,",us,"             ,",dyfi,origin,phase-data,"                                                                         ,          26.0 ,  1.17          ,  0.7          ,         52.0  ,mb                 ,earthquake      ,"M 4.7 - 66 km E of Katanning, Australia"                 ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,118.2694                       ,-33.7203                      ,10.734                     ,2023-01-05 05:12:18.498  ,2023-01-06 18:24:09.050     ,2023-01-07 15:00:34
Feature ,ak0238comyj ,2.1                ,"0 km ENE of Meadow Lakes, Alaska"                ,  1672895022997 ,     1672895113294 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238comyj ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238comyj&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            68 ,ak             ,0238comyj       ,",ak0238comyj,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.35         ,               ,ml                 ,earthquake      ,"M 2.1 - 0 km ENE of Meadow Lakes, Alaska"                ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-149.5833                      ,61.6265                       ,30.2                       ,2023-01-05 05:03:42.997  ,2023-01-05 05:05:13.294     ,2023-01-07 15:00:34
Feature ,ak0238coetc ,1.7                ,"50 km E of Whittier, Alaska"                     ,  1672894957449 ,     1672895079996 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238coetc ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238coetc&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            44 ,ak             ,0238coetc       ,",ak0238coetc,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.53         ,               ,ml                 ,earthquake      ,"M 1.7 - 50 km E of Whittier, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-147.7621                      ,60.831                        ,19.1                       ,2023-01-05 05:02:37.449  ,2023-01-05 05:04:39.996     ,2023-01-07 15:00:34
Feature ,ci40153751  ,1.83               ,"3km SW of Brawley, CA"                           ,  1672894949810 ,     1672895167274 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153751  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153751&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            52 ,ci             ,40153751        ,",ci40153751,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          24.0 ,  0.05894       ,  0.25         ,         84.0  ,ml                 ,earthquake      ,"M 1.8 - 3km SW of Brawley, CA"                           ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-115.5571667                   ,32.9605                       ,6.53                       ,2023-01-05 05:02:29.810  ,2023-01-05 05:06:07.274     ,2023-01-07 15:00:34
Feature ,us7000j283  ,4.2                ,"84 km S of Hualien City, Taiwan"                 ,  1672894768263 ,     1672979549040 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j283  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j283&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,           271 ,us             ,7000j283        ,",us7000j283,"                           ,",us,"             ,",moment-tensor,origin,phase-data,"                                                                ,          28.0 ,  0.315         ,  0.56         ,        101.0  ,mwr                ,earthquake      ,"M 4.2 - 84 km S of Hualien City, Taiwan"                 ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,121.5784                       ,23.2118                       ,38.09                      ,2023-01-05 04:59:28.263  ,2023-01-06 04:32:29.040     ,2023-01-07 15:00:34
Feature ,ci40153743  ,1.18               ,"7km S of Brawley, CA"                            ,  1672894427960 ,     1672894651330 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153743  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153743&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            21 ,ci             ,40153743        ,",ci40153743,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          14.0 ,  0.02235       ,  0.24         ,         92.0  ,ml                 ,earthquake      ,"M 1.2 - 7km S of Brawley, CA"                            ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-115.541                       ,32.9165                       ,4.29                       ,2023-01-05 04:53:47.960  ,2023-01-05 04:57:31.330     ,2023-01-07 15:00:34
Feature ,pr71391058  ,2.38               ,                                                  ,  1672894245380 ,     1672895305050 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/pr71391058  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71391058&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            87 ,pr             ,71391058        ,",pr71391058,"                           ,",pr,"             ,",origin,phase-data,"                                                                              ,          11.0 ,  0.03687       ,  0.1          ,        202.0  ,md                 ,earthquake      ,M 2.4 -                                                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-67.0066666666667              ,17.9603333333333              ,10.17                      ,2023-01-05 04:50:45.380  ,2023-01-05 05:08:25.050     ,2023-01-07 15:00:34
Feature ,nm60504911  ,1.5                ,"5 km ENE of Hayward, Missouri"                   ,  1672893977990 ,     1672935705550 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nm60504911  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60504911&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            35 ,nm             ,60504911        ,",nm60504911,"                           ,",nm,"             ,",origin,phase-data,"                                                                              ,          17.0 ,  0.03131       ,  0.02         ,         79.0  ,md                 ,earthquake      ,"M 1.5 - 5 km ENE of Hayward, Missouri"                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-89.6105                       ,36.422                        ,13.32                      ,2023-01-05 04:46:17.990  ,2023-01-05 16:21:45.550     ,2023-01-07 15:00:34
Feature ,hv73295472  ,2.1500001          ,"2 km NE of P?hala, Hawaii"                       ,  1672893310310 ,     1672893498950 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73295472  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73295472&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            71 ,hv             ,73295472        ,",hv73295472,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          32.0 ,                ,  0.140000001  ,        183.0  ,md                 ,earthquake      ,"M 2.2 - 2 km NE of P?hala, Hawaii"                       ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.463333129883              ,19.2164993286133              ,34.9900016784668           ,2023-01-05 04:35:10.310  ,2023-01-05 04:38:18.950     ,2023-01-07 15:00:34
Feature ,us7000j27u  ,4.9                ,"112 km SW of Jinchang, China"                    ,  1672892860190 ,     1672978608040 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j27u  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j27u&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,           369 ,us             ,7000j27u        ,",us7000j27u,"                           ,",us,"             ,",origin,phase-data,"                                                                              ,          49.0 , 10.637         ,  0.64         ,         74.0  ,mb                 ,earthquake      ,"M 4.9 - 112 km SW of Jinchang, China"                    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,101.1599                       ,37.9062                       ,12.627                     ,2023-01-05 04:27:40.190  ,2023-01-06 04:16:48.040     ,2023-01-07 15:00:34
Feature ,us7000j27t  ,4.9                ,South Sandwich Islands region                     ,  1672892429513 ,     1672977374040 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j27t  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j27t&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,           369 ,us             ,7000j27t        ,",us7000j27t,"                           ,",us,"             ,",origin,phase-data,"                                                                              ,          39.0 ,  8.669         ,  0.56         ,         86.0  ,mb                 ,earthquake      ,M 4.9 - South Sandwich Islands region                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-23.6795                       ,-59.3657                      ,10.0                       ,2023-01-05 04:20:29.513  ,2023-01-06 03:56:14.040     ,2023-01-07 15:00:34
Feature ,pr71391048  ,3.31               ,                                                  ,  1672891976230 ,     1672974617040 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/pr71391048  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71391048&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,           169 ,pr             ,71391048        ,",us7000j27s,pr71391048,"                ,",us,pr,"          ,",origin,phase-data,"                                                                              ,          14.0 ,  0.8334        ,  0.25         ,        335.0  ,md                 ,earthquake      ,M 3.3 -                                                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-67.9346666666667              ,19.1011666666667              ,50.18                      ,2023-01-05 04:12:56.230  ,2023-01-06 03:10:17.040     ,2023-01-07 15:00:34
Feature ,ak0238c4epk ,1.5                ,Central Alaska                                    ,  1672891744751 ,     1672891907476 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238c4epk ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238c4epk&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            35 ,ak             ,0238c4epk       ,",ak0238c4epk,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.25         ,               ,ml                 ,earthquake      ,M 1.5 - Central Alaska                                    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-150.9565                      ,62.974                        ,115.1                      ,2023-01-05 04:09:04.751  ,2023-01-05 04:11:47.476     ,2023-01-07 15:00:34
Feature ,us7000j27w  ,4.5                ,Reykjanes Ridge                                   ,  1672891390474 ,     1672974106040 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j27w  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j27w&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,           312 ,us             ,7000j27w        ,",us7000j27w,"                           ,",us,"             ,",origin,phase-data,"                                                                              ,          34.0 , 18.837         ,  0.52         ,         92.0  ,mb                 ,earthquake      ,M 4.5 - Reykjanes Ridge                                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-35.031                        ,52.6963                       ,10.0                       ,2023-01-05 04:03:10.474  ,2023-01-06 03:01:46.040     ,2023-01-07 15:00:34
Feature ,nc73828921  ,2.16               ,"10km WSW of Huron, CA"                           ,  1672890529890 ,     1672891812673 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nc73828921  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73828921&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            72 ,nc             ,73828921        ,",nc73828921,"                           ,",nc,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,           8.0 ,  0.1493        ,  0.29         ,        140.0  ,md                 ,earthquake      ,"M 2.2 - 10km WSW of Huron, CA"                           ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-120.208168                    ,36.1651649                    ,24.07                      ,2023-01-05 03:48:49.890  ,2023-01-05 04:10:12.673     ,2023-01-07 15:00:34
